lib,target,optlag,Optlag_rho,Dist
146,1507,-3,0.46501171994425,3477.59109744783
146,1509,-6,0.426862492183101,3779.71435229219
146,1511,-6,0.431189997420356,3797.67222444482
146,1567,-5,0.44213336614456,6471.5238318677
146,1605,-6,0.550864040359052,4093.14023219866
146,1643,-9,0.496888744393241,12392.842843945
9172,146,-2,0.429761874852335,11720.7192512943
146,14431,-7,0.451590019728812,1847.48042216776
146,15102,-2,0.504194275326623,4751.6766257678
146,15257,-6,0.673978538271075,4347.97218240463
146,15469,0,0.496236492103364,3171.61189108994
146,15552,0,0.459612113011522,3539.94171424584
146,15638,-9,0.477790301974658,3645.26638074017
146,15672,-6,0.508944864845489,3888.72282584626
16453,146,0,0.403712491219929,12515.3868132545
146,16482,-3,0.504199500870201,12484.3919071372
16550,146,-7,0.486325362819347,12623.7216094688
16566,146,-4,0.442740566758442,12606.1106694381
146,16573,-1,0.508702890995791,13214.3593893212
146,16602,-2,0.637443201507893,12971.3404998099
146,16605,-3,0.543323949022957,13104.2697095001
